# Synthetic OH emission line spectrum in XJHK-bands, convolved to R=500 
# Based on the line list computed by Philippe Rousselot (Observatory of Besancon, France).
900.000 0.0012915
900.100 0.0013413
900.200 0.0013772
900.300 0.0013981
900.400 0.0014033
900.500 0.0013924
900.600 0.0013661
900.700 0.0013251
900.800 0.0012708
900.900 0.0012051
901.000 0.0011299
901.100 0.0010477
901.200 0.0009608
901.300 0.0008716
901.400 0.0007823
901.500 0.0006952
901.600 0.0006119
901.700 0.0005340
901.800 0.0004628
901.900 0.0003991
902.000 0.0003436
902.100 0.0002965
902.200 0.0002580
902.300 0.0002280
902.400 0.0002062
902.500 0.0001922
902.600 0.0001856
902.700 0.0001858
902.800 0.0001923
902.900 0.0002046
903.000 0.0002220
903.100 0.0002441
903.200 0.0002701
903.300 0.0002997
903.400 0.0003322
903.500 0.0003671
903.600 0.0004037
903.700 0.0004416
903.800 0.0004802
903.900 0.0005187
904.000 0.0005566
904.100 0.0005932
904.200 0.0006275
904.300 0.0006597
904.400 0.0006886
904.500 0.0007135
904.600 0.0007338
904.700 0.0007490
904.800 0.0007587
904.900 0.0007624
905.000 0.0007599
905.100 0.0007512
905.200 0.0007362
905.300 0.0007152
905.400 0.0006886
905.500 0.0006569
905.600 0.0006208
905.700 0.0005812
905.800 0.0005388
905.900 0.0004946
906.000 0.0004495
906.100 0.0004043
906.200 0.0003600
906.300 0.0003173
906.400 0.0002768
906.500 0.0002390
906.600 0.0002043
906.700 0.0001729
906.800 0.0001450
906.900 0.0001207
907.000 0.0000999
907.100 0.0000823
907.200 0.0000680
907.300 0.0000566
907.400 0.0000479
907.500 0.0000417
907.600 0.0000378
907.700 0.0000360
907.800 0.0000361
907.900 0.0000380
908.000 0.0000417
908.100 0.0000468
908.200 0.0000534
908.300 0.0000613
908.400 0.0000705
908.500 0.0000809
908.600 0.0000924
908.700 0.0001048
908.800 0.0001181
908.900 0.0001320
909.000 0.0001463
909.100 0.0001610
909.200 0.0001758
909.300 0.0001904
909.400 0.0002046
909.500 0.0002181
909.600 0.0002306
909.700 0.0002419
909.800 0.0002516
909.900 0.0002597
910.000 0.0002658
910.100 0.0002698
910.200 0.0002716
910.300 0.0002710
910.400 0.0002682
910.500 0.0002630
910.600 0.0002556
910.700 0.0002461
910.800 0.0002349
910.900 0.0002220
911.000 0.0002078
911.100 0.0001927
911.200 0.0001769
911.300 0.0001608
911.400 0.0001447
911.500 0.0001289
911.600 0.0001136
911.700 0.0000991
911.800 0.0000856
911.900 0.0000731
912.000 0.0000618
912.100 0.0000517
912.200 0.0000428
912.300 0.0000350
912.400 0.0000284
912.500 0.0000228
912.600 0.0000182
912.700 0.0000145
912.800 0.0000115
912.900 0.0000091
913.000 0.0000074
913.100 0.0000062
913.200 0.0000054
913.300 0.0000050
913.400 0.0000050
913.500 0.0000053
913.600 0.0000060
913.700 0.0000070
913.800 0.0000083
913.900 0.0000099
914.000 0.0000118
914.100 0.0000140
914.200 0.0000165
914.300 0.0000194
914.400 0.0000225
914.500 0.0000260
914.600 0.0000298
914.700 0.0000337
914.800 0.0000379
914.900 0.0000422
915.000 0.0000465
915.100 0.0000509
915.200 0.0000552
915.300 0.0000593
915.400 0.0000632
915.500 0.0000667
915.600 0.0000699
915.700 0.0000725
915.800 0.0000746
915.900 0.0000761
916.000 0.0000770
916.100 0.0000771
916.200 0.0000766
916.300 0.0000753
916.400 0.0000734
916.500 0.0000709
916.600 0.0000678
916.700 0.0000643
916.800 0.0000603
916.900 0.0000561
917.000 0.0000516
917.100 0.0000470
917.200 0.0000424
917.300 0.0000379
917.400 0.0000335
917.500 0.0000293
917.600 0.0000253
917.700 0.0000217
917.800 0.0000184
917.900 0.0000154
918.000 0.0000128
918.100 0.0000105
918.200 0.0000085
918.300 0.0000068
918.400 0.0000054
918.500 0.0000043
918.600 0.0000033
918.700 0.0000026
918.800 0.0000020
918.900 0.0000015
919.000 0.0000011
919.100 0.0000009
919.200 0.0000007
919.300 0.0000006
919.400 0.0000005
919.500 0.0000005
919.600 0.0000005
919.700 0.0000006
919.800 0.0000007
919.900 0.0000009
920.000 0.0000011
920.100 0.0000013
920.200 0.0000017
920.300 0.0000020
920.400 0.0000025
920.500 0.0000030
920.600 0.0000036
920.700 0.0000043
920.800 0.0000050
920.900 0.0000058
921.000 0.0000066
921.100 0.0000076
921.200 0.0000085
921.300 0.0000095
921.400 0.0000106
921.500 0.0000116
921.600 0.0000126
921.700 0.0000135
921.800 0.0000145
921.900 0.0000153
922.000 0.0000160
922.100 0.0000166
922.200 0.0000171
922.300 0.0000174
922.400 0.0000176
922.500 0.0000176
922.600 0.0000174
922.700 0.0000171
922.800 0.0000166
922.900 0.0000160
923.000 0.0000152
923.100 0.0000144
923.200 0.0000135
923.300 0.0000125
923.400 0.0000114
923.500 0.0000104
923.600 0.0000093
923.700 0.0000083
923.800 0.0000073
923.900 0.0000063
924.000 0.0000055
924.100 0.0000047
924.200 0.0000039
924.300 0.0000033
924.400 0.0000027
924.500 0.0000022
924.600 0.0000018
924.700 0.0000014
924.800 0.0000011
924.900 0.0000009
925.000 0.0000007
925.100 0.0000005
925.200 0.0000004
925.300 0.0000003
925.400 0.0000002
925.500 0.0000002
925.600 0.0000001
925.700 0.0000001
925.800 0.0000001
925.900 0.0000000
926.000 0.0000000
926.100 0.0000000
926.200 0.0000000
926.300 0.0000000
926.400 0.0000000
926.500 0.0000001
926.600 0.0000001
926.700 0.0000001
926.800 0.0000001
926.900 0.0000002
927.000 0.0000002
927.100 0.0000003
927.200 0.0000006
927.300 0.0000014
927.400 0.0000019
927.500 0.0000030
927.600 0.0000043
927.700 0.0000060
927.800 0.0000085
927.900 0.0000130
928.000 0.0000181
928.100 0.0000251
928.200 0.0000345
928.300 0.0000470
928.400 0.0000635
928.500 0.0000850
928.600 0.0001127
928.700 0.0001479
928.800 0.0001926
928.900 0.0002488
929.000 0.0003174
929.100 0.0004008
929.200 0.0005012
929.300 0.0006204
929.400 0.0007604
929.500 0.0009228
929.600 0.0011090
929.700 0.0013197
929.800 0.0015551
929.900 0.0018149
930.000 0.0020979
930.100 0.0024023
930.200 0.0027253
930.300 0.0030637
930.400 0.0034129
930.500 0.0037682
930.600 0.0041244
930.700 0.0044762
930.800 0.0048173
930.900 0.0051423
931.000 0.0054461
931.100 0.0057236
931.200 0.0059712
931.300 0.0061840
931.400 0.0063599
931.500 0.0064967
931.600 0.0065935
931.700 0.0066494
931.800 0.0066651
931.900 0.0066415
932.000 0.0065800
932.100 0.0064827
932.200 0.0063520
932.300 0.0061908
932.400 0.0060020
932.500 0.0057890
932.600 0.0055552
932.700 0.0053039
932.800 0.0050395
932.900 0.0047653
933.000 0.0044850
933.100 0.0042021
933.200 0.0039199
933.300 0.0036415
933.400 0.0033693
933.500 0.0031060
933.600 0.0028533
933.700 0.0026125
933.800 0.0023845
933.900 0.0021699
934.000 0.0019691
934.100 0.0017813
934.200 0.0016096
934.300 0.0014491
934.400 0.0013012
934.500 0.0011656
934.600 0.0010419
934.700 0.0009305
934.800 0.0008309
934.900 0.0007443
935.000 0.0006709
935.100 0.0006116
935.200 0.0005686
935.300 0.0005418
935.400 0.0005337
935.500 0.0005471
935.600 0.0005837
935.700 0.0006458
935.800 0.0007360
935.900 0.0008568
936.000 0.0010105
936.100 0.0011990
936.200 0.0014239
936.300 0.0016856
936.400 0.0019842
936.500 0.0023196
936.600 0.0026878
936.700 0.0030856
936.800 0.0035082
936.900 0.0039487
937.000 0.0043998
937.100 0.0048527
937.200 0.0052982
937.300 0.0057265
937.400 0.0061278
937.500 0.0064931
937.600 0.0068130
937.700 0.0070807
937.800 0.0072896
937.900 0.0074361
938.000 0.0075173
938.100 0.0075332
938.200 0.0074851
938.300 0.0073762
938.400 0.0072115
938.500 0.0069974
938.600 0.0067399
938.700 0.0064476
938.800 0.0061283
938.900 0.0057898
939.000 0.0054394
939.100 0.0050851
939.200 0.0047330
939.300 0.0043887
939.400 0.0040570
939.500 0.0037417
939.600 0.0034459
939.700 0.0031715
939.800 0.0029200
939.900 0.0026919
940.000 0.0024870
940.100 0.0023055
940.200 0.0021464
940.300 0.0020086
940.400 0.0018911
940.500 0.0017941
940.600 0.0017143
940.700 0.0016517
940.800 0.0016049
940.900 0.0015731
941.000 0.0015550
941.100 0.0015496
941.200 0.0015559
941.300 0.0015726
941.400 0.0015986
941.500 0.0016325
941.600 0.0016716
941.700 0.0017188
941.800 0.0017705
941.900 0.0018262
942.000 0.0018854
942.100 0.0019481
942.200 0.0020146
942.300 0.0020859
942.400 0.0021635
942.500 0.0022480
942.600 0.0023411
942.700 0.0024436
942.800 0.0025582
942.900 0.0026847
943.000 0.0028232
943.100 0.0029730
943.200 0.0031325
943.300 0.0032992
943.400 0.0034697
943.500 0.0036398
943.600 0.0038048
943.700 0.0039595
943.800 0.0040986
943.900 0.0042174
944.000 0.0043115
944.100 0.0043775
944.200 0.0044136
944.300 0.0044186
944.400 0.0043919
944.500 0.0043356
944.600 0.0042527
944.700 0.0041470
944.800 0.0040232
944.900 0.0038864
945.000 0.0037420
945.100 0.0035955
945.200 0.0034519
945.300 0.0033156
945.400 0.0031905
945.500 0.0030800
945.600 0.0029864
945.700 0.0029118
945.800 0.0028573
945.900 0.0028240
946.000 0.0028120
946.100 0.0028226
946.200 0.0028554
946.300 0.0029103
946.400 0.0029872
946.500 0.0030854
946.600 0.0032039
946.700 0.0033410
946.800 0.0034949
946.900 0.0036616
947.000 0.0038375
947.100 0.0040176
947.200 0.0041964
947.300 0.0043675
947.400 0.0045246
947.500 0.0046611
947.600 0.0047704
947.700 0.0048472
947.800 0.0048868
947.900 0.0048861
948.000 0.0048421
948.100 0.0047575
948.200 0.0046324
948.300 0.0044701
948.400 0.0042755
948.500 0.0040561
948.600 0.0038167
948.700 0.0035659
948.800 0.0033113
948.900 0.0030605
949.000 0.0028205
949.100 0.0025974
949.200 0.0023962
949.300 0.0022208
949.400 0.0020738
949.500 0.0019566
949.600 0.0018695
949.700 0.0018118
949.800 0.0017819
949.900 0.0017773
950.000 0.0017966
950.100 0.0018365
950.200 0.0018944
950.300 0.0019680
950.400 0.0020551
950.500 0.0021538
950.600 0.0022626
950.700 0.0023800
950.800 0.0025048
950.900 0.0026358
951.000 0.0027714
951.100 0.0029100
951.200 0.0030492
951.300 0.0031865
951.400 0.0033188
951.500 0.0034424
951.600 0.0035537
951.700 0.0036477
951.800 0.0037219
951.900 0.0037723
952.000 0.0037950
952.100 0.0037877
952.200 0.0037487
952.300 0.0036776
952.400 0.0035749
952.500 0.0034423
952.600 0.0032829
952.700 0.0031000
952.800 0.0028986
952.900 0.0026838
953.000 0.0024611
953.100 0.0022357
953.200 0.0020131
953.300 0.0017990
953.400 0.0015964
953.500 0.0014097
953.600 0.0012418
953.700 0.0010949
953.800 0.0009702
953.900 0.0008688
954.000 0.0007904
954.100 0.0007345
954.200 0.0007001
954.300 0.0006854
954.400 0.0006897
954.500 0.0007104
954.600 0.0007458
954.700 0.0007937
954.800 0.0008524
954.900 0.0009200
955.000 0.0009949
955.100 0.0010756
955.200 0.0011610
955.300 0.0012495
955.400 0.0013404
955.500 0.0014327
955.600 0.0015257
955.700 0.0016185
955.800 0.0017102
955.900 0.0017999
956.000 0.0018854
956.100 0.0019676
956.200 0.0020435
956.300 0.0021115
956.400 0.0021698
956.500 0.0022166
956.600 0.0022499
956.700 0.0022681
956.800 0.0022698
956.900 0.0022540
957.000 0.0022200
957.100 0.0021680
957.200 0.0020983
957.300 0.0020124
957.400 0.0019117
957.500 0.0017984
957.600 0.0016751
957.700 0.0015444
957.800 0.0014095
957.900 0.0012730
958.000 0.0011378
958.100 0.0010066
958.200 0.0008815
958.300 0.0007644
958.400 0.0006567
958.500 0.0005594
958.600 0.0004735
958.700 0.0003990
958.800 0.0003358
958.900 0.0002839
959.000 0.0002427
959.100 0.0002116
959.200 0.0001902
959.300 0.0001773
959.400 0.0001729
959.500 0.0001760
959.600 0.0001860
959.700 0.0002022
959.800 0.0002240
959.900 0.0002510
960.000 0.0002826
960.100 0.0003182
960.200 0.0003575
960.300 0.0003997
960.400 0.0004446
960.500 0.0004916
960.600 0.0005401
960.700 0.0005898
960.800 0.0006395
960.900 0.0006900
961.000 0.0007400
